N,tau,noise,type,probability,mean,second_moment,third_moment,fourth_moment,variance,skewness,kurtosis
50,92.367086,0.1,pk,"[0.383513006829993, 0.3183657270404451, 0.40009219091309495, 0.4400419399640609, 0.4607333306121096, 0.47186798844427424, 0.47793566044583824, 0.4810800918763242, 0.48232178287466143, 0.48209441746809856, 0.48047584702877294, 0.4772725467538805, 0.4720263393947225, 0.4639775950314541, 0.4520124937203711, 0.434634023955844, 0.4100220558931897, 0.37627518225398243, 0.3319281118455998, 0.2767697883427522, 0.21281586018148455, 0.14504695943522136, 0.08135711145981626, 0.03128127047260514, 0.003594970654089758]",,,,,,,
50,92.367086,0.1,numeric,"[7.3773489517231e-06, 0.00011750827958319538, 0.0008897874876461114, 0.004260519995267046, 0.014475088468097695, 0.03711493155411257, 0.07457618784843931, 0.12036043670394561, 0.15865294168312863, 0.17274832133332926, 0.15653176631922208, 0.11854893809017862, 0.07517016230447683, 0.039879217261972306, 0.017646668043681396, 0.006476514147676409, 0.001954553634129884, 0.00047914928556364787, 9.380845182263113e-05, 1.4326393578624213e-05, 1.6508646464783591e-06, 1.3671138053688788e-07, 0.0, 0.0, 0.0, 0.0]",18.09507224256099,348.3323224997701,7066.987820225453,150092.15511737,20.900683036268962,7.490541252751428,1277.2395803610561
50,92.367086,0.1,thermal1,"[0.0, 1.383436590690925e-07, 8.366083963865787e-06, 0.00018568482861840282, 0.002017969684698718, 0.012419679447855799, 0.047213496630182566, 0.11732355382323538, 0.19812971941835752, 0.23368248720974616, 0.19622726622047534, 0.11886164651474587, 0.0523636089877501, 0.01684359082357977, 0.003956007227690261, 0.0006757482206382584, 8.326489653548869e-05, 7.304586356422047e-06, 4.475498705393948e-07, 1.863513806014969e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.095072221910968,338.97807809005894,6554.8891988583555,130521.83108549852,11.546439373884766,3.1890854214398128,395.50873587990645
50,92.367086,0.2,pk,"[0.4856311606265842, 0.4911944835109285, 0.4991975328902664, 0.4998961257235155, 0.49998091547160856, 0.4999949760375938, 0.49999809987382493, 0.49999897302932217, 0.49999921740147585, 0.49999917647237446, 0.499998835976804, 0.499997862740404, 0.4999950949420894, 0.4999865121108335, 0.4999575200895016, 0.49985374806360755, 0.49947488034626064, 0.4981226610621447, 0.4936075656907624, 0.4801102060125319, 0.44553008368606806, 0.3729215262432363, 0.25416975717356705, 0.11380610462821357, 0.014216995064118172]",,,,,,,
50,92.367086,0.2,numeric,"[2.3986823505055844e-07, 5.1992523225038245e-06, 5.386180876614054e-05, 0.0003548462381734451, 0.0016687691212552839, 0.00596083391165697, 0.016800413648778722, 0.03831421310187158, 0.07193193642641899, 0.11251427241773303, 0.14783041977269715, 0.16400297958690452, 0.15404997324787004, 0.12258074619957258, 0.08249574174887406, 0.046775152606307574, 0.022202769919635313, 0.008740326896172226, 0.0028158611861183527, 0.0007287640975438386, 0.00014757541575235436, 2.2497412183330383e-05, 2.4317960541494798e-06, 1.682210367953102e-07, 0.0, 0.0]",22.29527973691109,520.2178806718827,12632.536771638815,317873.17649654445,23.138382124764064,2.3801936538402515,1563.1879847118396
50,92.367086,0.2,thermal1,"[0.0, 0.0, 2.9184268535669434e-08, 1.3041159790033127e-06, 2.8534327008824924e-05, 0.00035357095734165267, 0.002706110736308133, 0.013538726335843992, 0.046031531656542786, 0.10930629378152001, 0.1847955705969174, 0.22536535165522442, 0.1998886696673613, 0.12945132211435695, 0.061212777422070576, 0.021051503613243604, 0.005222438785824997, 0.0009224020095486863, 0.00011378348982315734, 9.538577876532422e-06, 5.226985259764107e-07, 1.7692082278647807e-08, 0.0, 0.0, 0.0, 0.0]",22.29527972136301,509.4331876488134,11910.149880737414,284503.6964092773,12.353689794992931,1.336523620881053,451.8810311224078
50,92.367086,0.5,pk,"[0.5584066283533257, 0.5000000004143054, 0.5000000000385483, 0.49999999997574796, 0.4999999999233399, 0.500000000063107, 0.5000000000236706, 0.49999999990612753, 0.5000000000379281, 0.4999999999774832, 0.5000000000417495, 0.4999999999682779, 0.4999999999989229, 0.5000000000030824, 0.5000000001010513, 0.49999999999540146, 0.500000000030197, 0.5000000001967064, 0.5000000000250256, 0.4999999992144237, 0.49999940953858557, 0.49988951989394437, 0.49358300174860964, 0.3972826457552233, 0.0809660542382298]",,,,,,,
50,92.367086,0.5,numeric,"[5.908029080597069e-08, 1.4170993496272781e-06, 1.6286588273684783e-05, 0.00011936166714613144, 0.0006262931223777977, 0.0025039964584561984, 0.00792687294960519, 0.020381917116972098, 0.0433227627751514, 0.07707257464274114, 0.11575906618008512, 0.1476361976664673, 0.16043556410510046, 0.14875268881350795, 0.11760350646831469, 0.07907441457547108, 0.04500234139537776, 0.021519615665883642, 0.008556002924775215, 0.0027870756547479438, 0.0007285855546973238, 0.0001483703600488162, 2.2508030303229102e-05, 2.366052648365621e-06, 1.5082564702591793e-07, 0.0]",24.060254307598058,603.1374656416142,15678.848259264634,421102.93223399826,24.24162829532304,0.687970255730761,1716.0645159471314
50,92.367086,0.5,thermal1,"[0.0, 0.0, 0.0, 1.1375369315695143e-07, 3.306493011728238e-06, 5.442861025487832e-05, 0.0005534098837251169, 0.003678153439973076, 0.01661338557479033, 0.05240811913293155, 0.11770519951589377, 0.1906961493061837, 0.22469511975325043, 0.19331370234732578, 0.12143640988677479, 0.05548053507742477, 0.018284435804317947, 0.0042902157431807825, 0.0007030542330245586, 7.829677847500279e-05, 5.699834225985218e-06, 2.562952667810583e-07, 0.0, 0.0, 0.0, 0.0]",24.06025400898488,591.3781620680156,14829.834357235844,378982.5738776083,12.482339091142762,0.4690641944107483,461.2130378206493
50,92.367086,1.0,pk,"[0.5903917181277459, 0.5000001068266084, 0.4999999998959695, 0.5000000000213235, 0.5000000008239583, 0.4999999999810513, 0.49999999910568554, 0.5000000005773816, 0.4999999999781604, 0.49999999260034883, 0.5000000017962731, 0.500000000131636, 0.5000000003656568, 0.5000000000073667, 0.5000000003338309, 0.4999999998008482, 0.49999999968936176, 0.4999999993175763, 0.5000000000108608, 0.4999999997734712, 0.4999999999742416, 0.49999999922643545, 0.4999995956026429, 0.4968763808246677, 0.2159324196138723]",,,,,,,
50,92.367086,1.0,numeric,"[3.852452477430064e-08, 9.517229238583988e-07, 1.1271807795541903e-05, 8.518261253773799e-05, 0.0004612020617298371, 0.0019042316237470273, 0.006230902590930081, 0.016576773060649592, 0.03649896854825178, 0.06735167984664832, 0.10508635601013136, 0.13947165823514082, 0.15804327203542431, 0.15316219731409264, 0.1269206197434675, 0.08974692264617516, 0.05393062694338703, 0.02736449337327256, 0.011615422157817367, 0.0040710034716808785, 0.0011566979334923717, 0.0002595247684778249, 4.420878173347342e-05, 5.366222241519355e-06, 4.128613137773387e-07, 1.5102411050837906e-08]",24.606400428813892,630.1194428234148,16718.228489301127,457946.4829795118,24.644500760282426,0.4322530556382844,1774.2667260225865
50,92.367086,1.0,thermal1,"[0.0, 0.0, 0.0, 5.103041227958585e-08, 1.6188619762501754e-06, 2.9083595821073055e-05, 0.00032273525394183636, 0.00234103540130078, 0.011540242235318268, 0.039731411655186635, 0.09738895632506803, 0.17220058763906093, 0.22144454543282036, 0.2079278331341427, 0.14255339025608976, 0.0710800809346085, 0.02556627632159728, 0.006547020313782648, 0.0011709329451775055, 0.00014231993381085957, 1.1307398716346017e-05, 5.54906368404336e-07, 1.5421770802110383e-08, 0.0, 0.0, 0.0]",24.606400415950297,617.9718431915772,15821.266898177268,412480.90828860365,12.496901761498293,0.1967414180326159,462.2740238006228
50,92.367086,5.0,pk,"[0.6848707966610361, 0.5000711728219102, 0.5000000011747138, 0.5000000002550804, 0.4999999994645468, 0.4999999992743583, 0.5000000073155009, 0.5000000015649991, 0.5000000017448823, 0.4999999996630837, 0.5000000005264619, 0.4999999994004333, 0.5000000040000391, 0.5000000000049146, 0.4999999999554565, 0.4999999999438165, 0.4999999997555453, 0.4999999997870956, 0.500000002180067, 0.49999999938044837, 0.5000000002011518, 0.5000000006424675, 0.500000000839562, 0.4998850368994858, 0.3047349122503038]",,,,,,,
50,92.367086,5.0,numeric,"[2.612084230029314e-08, 6.689920465122931e-07, 8.202338846258993e-06, 6.40899290741953e-05, 0.0003583979577992015, 0.0015270164626544926, 0.005152375169526524, 0.014126588276951353, 0.03204129091942058, 0.06088964520282394, 0.09782339720202361, 0.13368518230873547, 0.15600557330926657, 0.15574672057344333, 0.13301956682933325, 0.09700988145034257, 0.06017783766089585, 0.03155680027328166, 0.013863419721824081, 0.005037795851959862, 0.0014873568280725244, 0.0003476969031526307, 6.191555501246306e-05, 7.888898251736252e-06, 6.403871359252682e-07, 2.487728161660431e-08]",24.97912387141467,648.6674066465423,17437.674358053206,483618.8951010825,24.71077726306408,0.0237236538814613,1783.9296220906547
50,92.367086,5.0,thermal1,"[0.0, 0.0, 0.0, 2.9137117306585272e-08, 9.811356700908106e-07, 1.8709797218197026e-05, 0.00022037845058505697, 0.0016968069553279098, 0.00887853102847611, 0.03244605685812062, 0.0844188395908345, 0.15844043746240105, 0.21627092029094697, 0.21554974130124854, 0.1568607061814923, 0.0830206762187847, 0.03169622700669717, 0.008615599766753922, 0.0016355943064644057, 0.00021101388580926003, 1.779548159017928e-05, 9.269759903016924e-07, 2.7345430079398548e-08, 0.0, 0.0, 0.0]",24.979123851445213,636.4566198198078,16522.616827116486,436582.1304419701,12.499991433968715,0.0104262231143366,462.499523726292
50,92.367086,10.0,pk,"[0.7806136283659862, 0.5029173425573807, 0.5000004214856674, 0.500000000086487, 0.5000000007415952, 0.5000000002041153, 0.5000000000114615, 0.5000000008932454, 0.5000000055457666, 0.49999999751071983, 0.5000000042907516, 0.4999999986401395, 0.49999999808333245, 0.5000000001721825, 0.4999999993659659, 0.5000000012081568, 0.5000000000483736, 0.5000000010505687, 0.4999999974541477, 0.5000000002561906, 0.4999999999370016, 0.4999999998890225, 0.4999995033195852, 0.4968907473785819, 0.21733931535524384]",,,,,,,
50,92.367086,10.0,numeric,"[2.0475957958238666e-08, 5.49477220452335e-07, 7.006804369273663e-06, 5.659550927859867e-05, 0.0003255007290378083, 0.0014201459109370045, 0.0048882843285833096, 0.01362681569971012, 0.03133077785576239, 0.06018904710404721, 0.09750408928626615, 0.13403652532821644, 0.1569759572833294, 0.15692023874010766, 0.13389330543058425, 0.09732918050472282, 0.06003618273020598, 0.0312268914120633, 0.013570494980988685, 0.004863820127847928, 0.001411701044658191, 0.00032322920612395375, 5.613557392740826e-05, 6.940763409856472e-06, 5.434763289643424e-07, 2.021631412912763e-08]",24.99552192770333,649.1414794406645,17443.68117614184,483417.5748633105,24.3653630023664,0.0011621967314567,1734.8817593660206
50,92.367086,25.0,pk,"[0.944543915297663, 0.6754567328631228, 0.528933417044467, 0.5022255776631791, 0.5000933583598022, 0.5000025879076667, 0.5000000586254956, 0.5000000015832983, 0.5000000000154797, 0.49999999625030017, 0.5000000005227537, 0.49999999895300173, 0.4999999992017007, 0.4999999992333121, 0.4999999998385575, 0.4999999996786396, 0.5000000044154266, 0.4999999910410385, 0.4999999408086775, 0.4999974019096344, 0.4999063066864213, 0.49776902841183196, 0.47102778395729916, 0.32445395136401783, 0.0554302731419641]",,,,,,,
50,92.367086,25.0,numeric,"[0.0, 2.21963919458204e-07, 3.651544159639553e-06, 3.518319616135566e-05, 0.00023044350245634112, 0.001110289334065253, 0.0041280497734002474, 0.01222187876416806, 0.02944375239063895, 0.05860039012371785, 0.09738451400161498, 0.13611835632257244, 0.16074980992524054, 0.16074547528872032, 0.1361073183212407, 0.09737128707601382, 0.058589161834943476, 0.029436421458388297, 0.012218106969298868, 0.004126516623401443, 0.0011098022941727892, 0.00023032540291465604, 3.516220646590405e-05, 3.6489936059947624e-06, 2.2177813022814852e-07, 0.0]",24.999680376931963,648.1498209692726,17361.813761769336,479041.5264445665,23.165802020515798,0.0001087955024559,1566.9553300968835
50,148.73521100000005,0.0,pk,"[0.15855024784443336, 2.272780463051908e-06, 1.7384598094167993e-06, 7.298406558714823e-06, 5.709332404713608e-06, 5.3165908795877194e-06, 2.3329012008103262e-05, 2.90110122275863e-05, 9.022089208360682e-06, 2.4812104732389423e-05, 3.01298810497693e-05, 1.8095346817620323e-05, 1.1893068248750636e-05, 1.7482473028845816e-05, 4.080910789067739e-05, 3.2228501039884655e-05, 9.503449585501562e-06, 2.8836491083822407e-05, 6.074643527608442e-06, 1.0574717190222431e-05, 8.231306389613836e-06, 7.2547752636746305e-06, 1.4609956528415139e-06, 4.2912942644040394e-07, 7.59635291425699e-08]",,,,,,,
50,148.73521100000005,0.0,numeric,"[0.8411707791168499, 0.158776612386452, 5.260039486781887e-05, 8.10105982382986e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3177636749587342,0.6359483475018467,1.2735810741920783,2.5539019982429254,0.5349745943785666,0.7315088039673744,1.2898082404497102
50,148.73521100000005,0.0,analytic,"[0.9750371661514393, 0.02496283384856044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0499256676971208,0.0998513353942417,0.1997026707884835,0.399405341576967,0.0973587630992384,0.1849961236906862,0.3609988661403128
50,148.73521100000005,0.0,thermal1,"[0.951928966149925, 0.04770312794949562, 0.00036686892975225675, 1.0355384995463783e-06, 1.4312173134525468e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.096879956298736,0.1967197856579103,0.4053290441992759,0.8585164133700356,0.1873340597254653,0.34997300892270505,0.7122572454237084
50,148.73521100000005,0.001,pk,"[0.15847326766689968, 8.300772406018483e-05, 0.00013272497496283044, 0.00017801611331256392, 0.00020979957200295392, 0.00023962259042588518, 0.00027161481313031004, 0.0002895274389205911, 0.0002795925632334479, 0.0002961504760113731, 0.00029399914063650865, 0.0002715567443732691, 0.00024785435505090284, 0.00023390622559450334, 0.00022808783184721015, 0.00019160564542305898, 0.00015122577334535813, 0.00013936370535893057, 9.665094045443552e-05, 7.789748564392433e-05, 5.095290779721047e-05, 3.4594867360869794e-05, 1.7095426592613178e-05, 6.202692754856073e-06, 6.887542580599723e-07]",,,,,,,
50,148.73521100000005,0.001,numeric,"[0.8381487475481799, 0.16120871432904724, 0.0006413237124631016, 1.2129669699316448e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3249900013097664,0.6551397035265161,1.3309764330955216,2.7450903048483406,0.5495212025751941,0.7608847872990455,1.3965776110797852
50,148.73521100000005,0.001,thermal1,"[0.9497978538428077, 0.04980022964722308, 0.00040073130209831954, 1.1834950099744233e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1012104854728992,0.2056552252428245,0.4243042754342316,0.900924697225666,0.1954116628731645,0.3639343917144478,0.7414735914544293
50,148.73521100000005,0.01,pk,"[0.16027599135312168, 0.008133623075594353, 0.01281113482389099, 0.016797023292977782, 0.020080247447254174, 0.022652807584331185, 0.024519312294913716, 0.025698027516515832, 0.026218820580503257, 0.026124190748256216, 0.025465220540919063, 0.024303811494239803, 0.022710280629158565, 0.020762573824736917, 0.018543039075754275, 0.016138550021350628, 0.013639953656202214, 0.011136151091022903, 0.008715476905738992, 0.00646170969052084, 0.004452299540179781, 0.002755944191641458, 0.0014304223075562502, 0.0005208577088650987, 5.8203430040075746e-05]",,,,,,,
50,148.73521100000005,0.01,numeric,"[0.5836110149036121, 0.32592970514307323, 0.07815021270156627, 0.011146355933508307, 0.0010816168529673605, 7.674974115908124e-05, 4.161116238668044e-06, 1.773755371735392e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0408112455811755,3.0329234564531258,10.654878832895413,44.957906030023096,1.9496354075248885,3.4397730785617884,16.79167460298012
50,148.73521100000005,0.01,thermal1,"[0.6241625417925851, 0.3455487419676156, 0.02935909683398277, 0.0009155188867277226, 1.3978994660617943e-05, 1.208765629469956e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.814140025314443,1.8858059404509588,4.848402334478194,14.289687865939927,1.2229819596319569,1.321735111233586,4.682311782997914
50,148.73521100000005,0.05,pk,"[0.2011706120340465, 0.16816190659352603, 0.23865666865351992, 0.28715285567465887, 0.3204829780551162, 0.34302863355753654, 0.3576514321237714, 0.36619364353524325, 0.36980001199570606, 0.369128081738213, 0.36448812870549413, 0.35594150910940536, 0.3433788347564368, 0.32659471517553595, 0.30537220360101724, 0.27958581327577764, 0.24932534727292996, 0.21503272433878914, 0.17763092085501758, 0.1386110275234654, 0.10003593294342422, 0.06442428131233949, 0.03450085326091671, 0.012837437202601167, 0.001450467250215855]",,,,,,,
50,148.73521100000005,0.05,numeric,"[0.0007894452017729464, 0.0068251844202812965, 0.02794307398047096, 0.07205012901336906, 0.13126209175278383, 0.17967508831556137, 0.19184148587890779, 0.16372333466229536, 0.11353539991664797, 0.06468528066027884, 0.030494587920344398, 0.01194318318484512, 0.003891156555508348, 0.0010534446080542562, 0.0002361370301968919, 4.355408459735949e-05, 6.548865934328767e-06, 7.923020066497364e-07, 7.57464946972178e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",11.98127381624142,160.3383389182749,2337.374854997382,36571.481164464734,16.787416658522716,14.048041870025829,832.265275794125
50,148.73521100000005,0.05,thermal1,"[2.2511677908894163e-06, 0.00027387653115976265, 0.005113562063481696, 0.03504156431868467, 0.11757837513467485, 0.22342355376041562, 0.2622348975844332, 0.20119411915663452, 0.10490240601985451, 0.03820038528239809, 0.009903909933537215, 0.0018522296107385118, 0.00025193494091417046, 2.5020689162003263e-05, 1.8143765046703464e-06, 9.568877609689019e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",11.981273696329383,152.66117378664273,2052.124332131828,28929.08176335968,9.110254400288367,4.74412336506748,248.14037471805926
50,148.73521100000005,0.1,pk,"[0.2997475144154798, 0.4029662990858402, 0.46267348442976713, 0.4835779736429286, 0.4916905435347921, 0.4951422855625945, 0.4967147696139363, 0.49743513135825346, 0.4977006395747701, 0.4976527798876229, 0.49730175782937824, 0.49655388953847146, 0.4951852229230274, 0.49276526306364593, 0.4885187185344442, 0.48111465346116566, 0.46840613995284613, 0.4472365158287734, 0.41359122181024566, 0.36353118445763244, 0.2952582160301888, 0.21201746670659885, 0.12435528255938927, 0.04940119193885467, 0.005776098776250604]",,,,,,,
50,148.73521100000005,0.1,numeric,"[1.6471081636857525e-06, 3.0424664707831402e-05, 0.0002676322210081595, 0.0014914666860242393, 0.005909154274829261, 0.017705851690950476, 0.041668461317346674, 0.07895478788707151, 0.1225075287112211, 0.1574629829622059, 0.16895115292663884, 0.1520298480716642, 0.1149708779140944, 0.0730519395161901, 0.038900713461934064, 0.017274439817472106, 0.006347489179901338, 0.0019085743451619985, 0.0004623474142668417, 8.830337603547453e-05, 1.2895224947764083e-05, 1.376580192460305e-06, 1.0015452596716137e-07, 0.0, 0.0, 0.0]",19.912628282151488,418.3327056953018,9204.302157940068,210940.1017948168,21.81994059216236,5.213758862128088,1391.1404648747996
50,148.73521100000005,0.1,thermal1,"[0.0, 1.0031528652285185e-08, 8.260638884184688e-07, 2.4966139803944308e-05, 0.0003694648893998165, 0.003096367362153724, 0.016028460758506953, 0.05423684534199708, 0.12472180705422196, 0.20030993734582242, 0.22904416939379077, 0.18892315424056166, 0.11333304978588446, 0.049641539995746775, 0.015876369508715134, 0.003692857855377187, 0.0006196168018017995, 7.401852482201483e-05, 6.175466812314428e-06, 3.5014225913306107e-07, 1.2977245854770449e-08, 0.0, 0.0, 0.0, 0.0, 0.0]",19.91262826950325,408.49513755166015,8613.85124697419,186349.05583746862,11.982372952240038,2.438346239372549,425.4848636414972
50,148.73521100000005,0.2,pk,"[0.4606949056625097, 0.49927768890593793, 0.499984300490988, 0.49999941381461066, 0.4999999616319993, 0.4999999955148811, 0.4999999990798159, 0.4999999997016872, 0.4999999998307984, 0.499999999758469, 0.49999999958882146, 0.4999999988574301, 0.49999999569141146, 0.49999997804291035, 0.49999986071021973, 0.49999898026340506, 0.4999920121516063, 0.4999378624988138, 0.49955310216497156, 0.49722021712568265, 0.48592171346411384, 0.44491918972209027, 0.34061258407935646, 0.17012515564329403, 0.022694540730002502]",,,,,,,
50,148.73521100000005,0.2,numeric,"[1.5824591861258986e-07, 3.533585297872772e-06, 3.7747418076330706e-05, 0.0002567002721937116, 0.0012475145195967616, 0.004610443886010702, 0.013462018162976023, 0.03185106394075387, 0.06213520713812765, 0.10116297719199797, 0.13861201397671946, 0.16070518731724118, 0.1581281654234114, 0.13216006061151991, 0.09370487763057228, 0.05617208934848853, 0.02830484650696893, 0.011885768255552587, 0.004108499842049593, 0.0011490658945803912, 0.000253752615259817, 4.269655120743208e-05, 5.180585991528466e-06, 4.128973393434991e-07, 1.793433062283084e-08, 0.0]",22.84186289786083,545.2833897919406,13532.282961510578,347686.5635957816,23.5326891472696,1.933613162455004,1616.9183617128292
50,148.73521100000005,0.2,thermal1,"[0.0, 0.0, 1.285726853533332e-08, 6.275681486076152e-07, 1.4998819770429766e-05, 0.00020300690604020918, 0.00169716695646165, 0.009274736678947092, 0.03444482477569273, 0.0893425817699929, 0.1649869757600691, 0.21978094026891248, 0.21292949932008615, 0.15062564546579632, 0.07779994523442124, 0.029225712134377416, 0.007919542883817644, 0.0015278888882916352, 0.00020587118158273363, 1.8851447915631092e-05, 1.128384556049736e-06, 4.1718586355322094e-08, 0.0, 0.0, 0.0, 0.0]",22.841862858820352,534.1575478191452,12769.01554661534,311617.0648880125,12.40684895798836,1.0710095097128942,455.7250295699342
50,148.73521100000005,0.5,pk,"[0.5157452951728079, 0.4999999999793579, 0.500000000005025, 0.5000000000638973, 0.4999999996364423, 0.5000000001229813, 0.5000000000158518, 0.5000000000359092, 0.5000000001426621, 0.5000000000687936, 0.4999999999733385, 0.5000000000058046, 0.4999999999894885, 0.5000000000083537, 0.4999999996516713, 0.49999999999653577, 0.49999999969438697, 0.49999999992644306, 0.4999999997733786, 0.49999999993059324, 0.5000000001532645, 0.49999935251039285, 0.49955091602609236, 0.46091924077429863, 0.12381368420579042]",,,,,,,
50,148.73521100000005,0.5,numeric,"[5.458266021058981e-08, 1.313234303214698e-06, 1.5146150386074064e-05, 0.00011144934602608777, 0.0005874251408339705, 0.0023605103955779277, 0.007514881231287327, 0.019443854236874857, 0.04161610847326145, 0.07460538253518781, 0.11300527984082463, 0.14547783999643843, 0.1597346521075559, 0.1498136261170564, 0.11996747239451844, 0.08182800009787647, 0.04732796445890221, 0.02305157838326728, 0.00936108305102929, 0.0031256450137019504, 0.000841510701670437, 0.00017764467334012606, 2.820321618038574e-05, 3.1489593793965084e-06, 2.1865088852242155e-07, 0.0]",24.200056625178604,610.0695738372958,15946.726740622893,430624.7886522444,24.42683317544516,0.7470164226142515,1742.6724440663822
50,148.73521100000005,0.5,thermal1,"[0.0, 0.0, 0.0, 9.285306053513294e-08, 2.7600985374867946e-06, 4.6463346178052186e-05, 0.00048312154935129567, 0.003283716089031672, 0.015167715116344174, 0.04893131105111339, 0.11238547529039436, 0.18620130586677466, 0.224367887539957, 0.19740400420871104, 0.12681437884704916, 0.05924974431454657, 0.01996887800573728, 0.004791566193656109, 0.000802996121304055, 9.145232974887633e-05, 6.808310676733614e-06, 3.130718260483871e-07, 0.0, 0.0, 0.0, 0.0]",24.20005625551388,598.1299264443877,15079.559316375293,387355.8671310889,12.487203674351466,0.3993855280059506,461.5680308185984
50,148.73521100000005,1.0,pk,"[0.5318271633312612, 0.4999999998331805, 0.5000000002245656, 0.4999999996463443, 0.5000000002358834, 0.4999999999047754, 0.49999999996395317, 0.4999999999911827, 0.5000000012494318, 0.4999999974464969, 0.49999999808492707, 0.49999999955740365, 0.5000000039441108, 0.5000000000037699, 0.49999999949224894, 0.49999999979817505, 0.4999999998934916, 0.4999999998818851, 0.49999999970036113, 0.49999999902526343, 0.49999999957571556, 0.49999999992953387, 0.4999999999622994, 0.49985893158503714, 0.29882469459927796]",,,,,,,
50,148.73521100000005,1.0,numeric,"[3.9144021269299143e-08, 9.614388577528518e-07, 1.1328281871278275e-05, 8.522460916074781e-05, 0.0004596664659816894, 0.0018919708157437037, 0.006176011624244294, 0.016404212866035658, 0.0360902020036332, 0.06660213769813084, 0.10402107938893798, 0.13833489567836105, 0.15724061037215056, 0.15303778098352477, 0.12752762344644256, 0.09081219926706782, 0.055044378303575794, 0.028223165414942797, 0.012130767493215077, 0.00431532833205966, 0.0012478895305820478, 0.0002858671836697712, 4.9907206143309774e-05, 6.236772681370013e-06, 4.967392014344512e-07, 1.8939763219410773e-08]",24.661021573721147,633.0000470926227,16835.842699457477,462340.6952197153,24.834062033083114,0.5482028178194014,1801.3620739288162
50,148.73521100000005,1.0,thermal1,"[0.0, 0.0, 0.0, 4.703917146121488e-08, 1.5053472424436126e-06, 2.728168886908828e-05, 0.00030539775600577415, 0.0022347229909530013, 0.01111288763707832, 0.038595998101426866, 0.0954364496379711, 0.1702297551293167, 0.22083205552793528, 0.20917319866250295, 0.14466625622035376, 0.07276690246130295, 0.02640278477175289, 0.006820594457179708, 0.0012305714843343536, 0.0001508817932682067, 1.2092889728989308e-05, 5.986643234534271e-07, 1.6783950709343477e-08, 0.0, 0.0, 0.0]",24.661021560179922,620.6636864303298,15922.782199909328,415948.9756538561,12.497702038671036,0.1694483734790992,462.33242492261337
50,148.73521100000005,5.0,pk,"[0.6008542263756464, 0.500000323196877, 0.4999999999266864, 0.5000000018074316, 0.49999999927688393, 0.5000000001004999, 0.49999999904505893, 0.5000000023055311, 0.4999999982142123, 0.49999999313508886, 0.49999999926737376, 0.4999999984548221, 0.4999999942247176, 0.5000000003566909, 0.4999999998034475, 0.5000000017145447, 0.5000000000355015, 0.4999999995363972, 0.5000000000639158, 0.49999999962033576, 0.4999999999605582, 0.5000000034312289, 0.5000000005664418, 0.49999930030488016, 0.38985927042194746]",,,,,,,
50,148.73521100000005,5.0,numeric,"[2.903166775702475e-08, 7.299814002303215e-07, 8.804756453144104e-06, 6.780736804686124e-05, 0.00037439047005308624, 0.0015775916850751612, 0.005272684448760704, 0.014341208351594444, 0.03231530417276884, 0.06109383182308509, 0.09777851838682461, 0.133294353831942, 0.15537160895191612, 0.15514132225964622, 0.13270218806765474, 0.09705476026918129, 0.0604605435209513, 0.03188424243339088, 0.014107051388672524, 0.00517073095494698, 0.0015423000976688508, 0.0003648673453300761, 6.587218808765146e-05, 8.525771773982784e-06, 7.04518520448909e-07, 2.7924586683750794e-08]",24.98142622229345,648.9824458787294,17457.153388537536,484557.686838355,24.910789778838648,0.0321832562658528,1812.3319643100256
