N,tau,type,probability,mean,second_moment,third_moment,fourth_moment,variance,skewness,kurtosis
100,0.0941204967268066,numeric,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.057696399558786e-10, 1.18056177589251e-08, 1.665117297112231e-07, 1.7561074922690084e-06, 1.4202875099190424e-05, 8.987071139777561e-05, 0.00045217205880613296, 0.001833120949719148, 0.006054097272942494, 0.016438348065927075, 0.03697889556645707, 0.06936479571974553, 0.10908490326871101, 0.14447517983885713, 0.1617513879245671, 0.1535500982191578, 0.1238931947019971, 0.08512098194451836, 0.04986302752051024, 0.024923546634454518, 0.010632812972689736, 0.0038707516273239206, 0.0012015298869988513, 0.00031763237662339787, 7.138209310382864e-05, 1.3605056007546341e-05, 2.192588891341931e-06, 2.9768533430235167e-07, 3.3896841835282563e-08, 3.2198288578296e-09, 2.535110730799133e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.46086736950311,1661.1642207013806,69165.56706389633,2919064.7410514094,24.08243240885895,4.629643874068279,1729.2127793692052
100,0.0941204967268066,thermal,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.157947561807469e-10, 1.1962773865976837e-08, 1.6826872293532812e-07, 1.7705358336392855e-06, 1.4291748518061285e-05, 9.028712800272945e-05, 0.00045366728123334796, 0.0018372333827499341, 0.006062649799061624, 0.016451270571959675, 0.03699135790259534, 0.06936757343853422, 0.10907083046133123, 0.1444472216113618, 0.1617228883168454, 0.15353485181239504, 0.12389508029910376, 0.08513336557763519, 0.04987646979422666, 0.02493265413225405, 0.01063717850498028, 0.0038722312306881386, 0.0012018389711958195, 0.0003176361588307792, 7.135512819492619e-05, 1.3592321385833893e-05, 2.188889319393015e-06, 2.968946865694456e-07, 3.376579169348614e-08, 3.202630597154974e-09, 2.517100906780825e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.4608673680074,1661.1718376826077,69166.45795727035,2919135.157160815,24.09004951112161,4.595961008773884,1730.2617380023005
100,0.1,pk,"[0.9994571558187042, 0.9951334881746539, 0.9865605061001821, 0.9738259051773898, 0.9573387320271908, 0.9370243367366344, 0.9135198378101529, 0.8871899582688041, 0.8582450795196046, 0.8270202518442774, 0.7939004340511066, 0.7597943950611162, 0.7249085195188172, 0.6884339754806309, 0.6529406767061992, 0.6163425425199759, 0.5802365690220936, 0.5454400610938424, 0.5109027312294522, 0.47678888750075193, 0.443623246280839, 0.4116536252104448, 0.38094418166734023, 0.3515122002574463, 0.32336965434072845, 0.29652373255752723, 0.2709735934991116, 0.24671432636787693, 0.2237494296202224, 0.20210896444574353, 0.18185083129886598, 0.1629673255839564, 0.14515741371228602, 0.1280005277434452, 0.11214568024171488, 0.09806372359096353, 0.0841957967160907, 0.0722072203043922, 0.06060085057512907, 0.05031976855072608, 0.041153851815866976, 0.03287287731415307, 0.02550480691768309, 0.019058856869959985, 0.013604558704835273, 0.00913828047070299, 0.005488103866480994, 0.0028111600956670273, 0.001011275799221289, 0.00011208980389653947]",,,,,,,
100,0.1,numeric,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.52574704410429e-10, 1.6227978315739265e-08, 2.2353204160820042e-07, 2.302137315700243e-06, 1.818046407143622e-05, 0.00011232001646150818, 0.0005517140618948903, 0.002183404207081308, 0.007038618537945525, 0.01865327362158937, 0.04095203296573921, 0.07496410747149548, 0.11503827913027509, 0.14866478867967572, 0.16239661914314915, 0.15040893531767452, 0.11839947942011929, 0.07936077600974967, 0.04535309870875519, 0.02211531954735969, 0.009204206803437632, 0.003268824011563973, 0.000989908703319971, 0.0002553045269264682, 5.5976670863652405e-05, 1.0409128592663671e-05, 1.636742813723439e-06, 2.168217824618841e-07, 2.409015166796955e-08, 2.2328503629576246e-09, 1.7154615185556973e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.164883994606924,1637.2365374867843,67693.59705367987,2837442.28490483,24.01863118655297,4.770383156967,1720.1486628819257
100,0.1,thermal,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.723518835932966e-10, 1.653495430766914e-08, 2.2692894473808473e-07, 2.3297354320539095e-06, 1.834858755606707e-05, 0.00011309893113070022, 0.0005544795199987624, 0.0021909262971243054, 0.0070540951219293995, 0.018676421355649744, 0.040974143228838224, 0.07496896219882208, 0.11501354910804808, 0.14861579435872774, 0.16234639620277908, 0.1503811932750805, 0.1184011724673984, 0.07938110375442883, 0.04537623168061489, 0.0221317940996289, 0.009212763975686827, 0.003272202484783579, 0.0009909244818563027, 0.00025552864987033125, 5.600802320702012e-05, 1.0409600863992635e-05, 1.635609536642427e-06, 2.1645800241756374e-07, 2.40194770066796e-08, 2.222843297520691e-09, 1.704582455967847e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.16488399344352,1637.2506111664438,67695.24976571357,2837573.527658352,24.03270495966808,4.727286511406419,1722.0912417164072
100,0.1060818355139448,pk,"[0.9993712641804072, 0.994357345880479, 0.984414376191321, 0.9697106468426625, 0.9504949203951412, 0.9270918363371972, 0.8998955147657107, 0.8693611966701993, 0.8359948082719344, 0.8003404389022465, 0.7629658769884524, 0.72444654620057, 0.6853484025739298, 0.6462105631629939, 0.6075286025395145, 0.5697395416567342, 0.5332095387805075, 0.49822516270895933, 0.46498889008901706, 0.43361914432523674, 0.40415482072974046, 0.37656386669424985, 0.3507551532340871, 0.32659262499181907, 0.30391057691302004, 0.2825288883797758, 0.2622671439795211, 0.2429567641252544, 0.22445052802698656, 0.20662916070559884, 0.18940494014433826, 0.17272253067518525, 0.15655744309175762, 0.14091264927141586, 0.12581393737343918, 0.11130458917915664, 0.09743990581938015, 0.08428201719318174, 0.07189529968213013, 0.060342610875253805, 0.0496824407919675, 0.039966984955805654, 0.031241070525751258, 0.02354181424648491, 0.016898859409140113, 0.011335025746860057, 0.00686720768660729, 0.003507368816676054, 0.0012635002400798148, 0.00014043469020902035]",,,,,,,
100,0.1060818355139448,numeric,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.205160892372932e-10, 5.186198280962386e-09, 8.453731244827159e-08, 9.982637842352703e-07, 8.828693482671672e-06, 6.001379630713046e-05, 0.00032009966181036336, 0.0013623841873625605, 0.004691595213656965, 0.013224455222717774, 0.030810810980422286, 0.059824017138231336, 0.09748318228907206, 0.13410274090587426, 0.15652076176069354, 0.1556517081807691, 0.13233994699224408, 0.09647295217415316, 0.060430589724813445, 0.03258040422185837, 0.015134906076702, 0.006061384485161292, 0.002092908199710558, 0.0006227338521164468, 0.00015950732075024527, 3.5114789836911596e-05, 6.62939859234863e-06, 1.0702674280801125e-06, 1.4722840607257592e-07, 1.718181437751461e-08, 1.6920878588150825e-09, 1.3972986543611982e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.06648955051284,1551.1745756237765,62557.87451266043,2560972.210031491,24.983969823447524,6.857170956893242,1861.1021673139185
100,0.1060818355139448,analytic,"[0.0, 0.0, 0.0, 1.0439047271519775e-09, 4.086576688657791e-08, 9.269393547593483e-07, 1.3321662118877684e-05, 0.0001287561255397536, 0.0008730532074718306, 0.004285057642097136, 0.015590388314762319, 0.04283288316493426, 0.09016655043908267, 0.14712282634096774, 0.18778763792679146, 0.18886682820154163, 0.15052259428767928, 0.09547112624830181, 0.048341910639549845, 0.01958227396496031, 0.0063531549984672895, 0.0016513097464382165, 0.0003436816952046462, 5.720263104298629e-05, 7.598502456922765e-06, 8.033342027504848e-07, 6.736102738271153e-08, 4.461018767886603e-09, 2.321743976138699e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",29.149272216231385,866.5147544903222,26243.18259532624,809030.2743005189,16.834683754363255,3.4705784467223566,844.8206517398357
100,0.1060818355139448,thermal,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.242901241736278e-10, 3.100213368676229e-09, 5.360662918195403e-08, 6.711521913609146e-07, 6.2856955559958785e-06, 4.516115026146365e-05, 0.0002539431342968698, 0.001135740475949823, 0.004093897647336639, 0.012024475527479345, 0.02904250770436086, 0.05812539935218854, 0.09701819404188251, 0.13578015843812866, 0.16005450100934185, 0.15950018672733446, 0.13478069411392082, 0.09680678198571975, 0.0592082919488888, 0.030875176196387445, 0.013737675637092302, 0.005216776135422166, 0.0016903165522840992, 0.0004669646996166456, 0.00010984965868991316, 2.1964684774095993e-05, 3.7241265178491954e-06, 5.338086436402505e-07, 6.444589102764e-08, 6.523801706705196e-09, 5.507590870164749e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.06648954754043,1549.9951890801408,62417.999228302055,2549742.953525711,23.804583512055387,5.205349450261565,1689.7797285113484
100,0.13433993325989,pk,"[0.9994020813903363, 0.99464441703543, 0.9852641434705027, 0.9715222658268045, 0.9537882257864183, 0.9325153417212374, 0.908211159226134, 0.8814051461371388, 0.8526164702126519, 0.8223246729058243, 0.7909458553092494, 0.7588165052400011, 0.7261863389325595, 0.6932205734810986, 0.660010995319495, 0.6265941827781434, 0.5929744207938245, 0.5591483374738213, 0.5251281756847513, 0.4909609071753881, 0.45674105459390063, 0.42261600244901043, 0.38878360717433774, 0.35548290291435625, 0.3229795034998152, 0.291547821735285, 0.2614524173696979, 0.23293065362332815, 0.20617844579614614, 0.1813403136937871, 0.15850430520458272, 0.13770173899623206, 0.11891119787868176, 0.10206584038506301, 0.08706290545024054, 0.0737742552351437, 0.062056905319304904, 0.05176268917008807, 0.042746451337636965, 0.034872421344885, 0.02801865627194187, 0.022079633676523585, 0.01696721746750076, 0.01261030646748723, 0.008953514185886276, 0.005955228353293824, 0.0035853712272221, 0.0018231374054465679, 0.0006549340257221016, 7.269551031569943e-05]",,,,,,,
100,0.13433993325989,numeric,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.307819243305166e-09, 2.3836038048252004e-08, 3.1619670001535896e-07, 3.1515093825629107e-06, 2.418272485954233e-05, 0.0001456221079722884, 0.0006987441604258517, 0.002704812428691737, 0.00853196983395274, 0.022111895151152534, 0.04740144389370272, 0.08451498400981243, 0.1258887153486954, 0.15721593675551043, 0.16507080689077944, 0.146021230878422, 0.10898668137670056, 0.06869699140922424, 0.03658287251348562, 0.016456965979359986, 0.006250372418923611, 0.002002163685821253, 0.0005401150225319655, 0.00012246727627004953, 2.328337433391029e-05, 3.7007220666333593e-06, 4.900301810093955e-07, 5.3835413449367834e-08, 4.883502835260563e-09, 3.637237307831805e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.63182468514211,1593.7425019347993,64993.905946240135,2686443.472902311,23.060974060960007,3.085554195247824,1585.190492552705
100,0.13433993325989,analytic,"[0.0, 0.0, 2.2414740702317324e-10, 1.4510718719276587e-08, 4.6652265512785716e-07, 8.631454809164364e-06, 0.00010045626652104619, 0.0007802940146482668, 0.004217885152568537, 0.016362809087076057, 0.046629920036914116, 0.09938249207321974, 0.16064296031660022, 0.19909461537236411, 0.1908044617274896, 0.1423227871276428, 0.08302796503627662, 0.03801285483249077, 0.013688207916645694, 0.003881017346076954, 0.0008664866286694215, 0.00015220280730422932, 2.0997641036227053e-05, 2.269230975471735e-06, 1.9145252226202448e-07, 1.2556744869964282e-08, 6.369899770243077e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",26.769025472111533,732.1106259187925,20432.63986026596,581331.7449681291,15.529901192236366,3.311225453588122,718.6896968623623
100,0.13433993325989,thermal,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6219241845680006e-09, 2.940580848685955e-08, 3.8602132556262004e-07, 3.7906988866832947e-06, 2.8556606712549865e-05, 0.00016836574684463948, 0.0007895361677061309, 0.0029840463623323466, 0.009189891601817046, 0.023273088409864896, 0.04883840994145934, 0.08547210747989131, 0.12542473657227812, 0.15502096582598007, 0.1619792570021643, 0.1435164077917079, 0.10808248235481976, 0.0693118865480663, 0.037897476461544476, 0.017680305513011994, 0.007039703502341777, 0.0023916403497721513, 0.0006927675535138245, 0.00017087473722744335, 3.582447072823421e-05, 6.368760167897715e-06, 9.57175844196903e-07, 1.211649537736767e-07, 1.286051026843983e-08, 1.1383997191481664e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.63182467810444,1594.606536811972,65098.51142449557,2695005.1619302453,23.92500949596433,4.96116347212228,1706.7990977624431
100,0.1353876180022543,pk,"[0.9993836070745431, 0.994477875031422, 0.9847605621423298, 0.9703529756441729, 0.9518075794223003, 0.9290034248746525, 0.9027508479783963, 0.8735798759464212, 0.8417197573828786, 0.8075638734803698, 0.7716328649960023, 0.7351420437428867, 0.6979896371583927, 0.6594057707945001, 0.6224523041008581, 0.5846379551478728, 0.5473876459151236, 0.512251024866644, 0.4777656317750175, 0.44384339872555867, 0.41107010655971815, 0.3797555789059872, 0.3499594450646624, 0.3216620113501183, 0.2948309944836949, 0.2694304504547496, 0.24541982884492408, 0.2227595359375951, 0.20142662958819235, 0.18144077841769285, 0.16287667329992675, 0.14575600890939652, 0.1297172233408949, 0.11411786737188388, 0.09966452803337329, 0.08719919734074053, 0.07462972627216519, 0.06404989943035011, 0.05358227195527859, 0.04446820197925215, 0.036379341913928866, 0.029046839214915198, 0.022515176456075398, 0.01679488965963172, 0.011975718917469404, 0.008059967014979715, 0.0048265494128968455, 0.0024772878906809213, 0.0008909879532686461, 9.865851860198327e-05]",,,,,,,
100,0.1353876180022543,numeric,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.131607882264966e-10, 5.1442921325728746e-09, 8.598340155007729e-08, 1.0397123791097552e-06, 9.39738197423146e-06, 6.51139000836381e-05, 0.0003528749797453855, 0.0015201444895488918, 0.005275138259671064, 0.014908944421690372, 0.03463488929668118, 0.06664709857513178, 0.10692071921398956, 0.14378609688267316, 0.16282434903359055, 0.15584856481274123, 0.12647332788659008, 0.08723009930186579, 0.051228578155147406, 0.025651244129142867, 0.010959774744594563, 0.0039968710162713505, 0.001243871587440178, 0.0003301115070545579, 7.461791189803429e-05, 1.4340172673846404e-05, 2.337620955332501e-06, 3.2226120127422516e-07, 3.7433409816583135e-08, 3.647466264133343e-09, 2.9653658800737366e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.58958205981511,1512.8306229511848,60212.16878575968,2431633.339696441,23.674779399980707,5.467633976601064,1671.6219440903517
100,0.1353876180022543,thermal,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.2172790498649115e-10, 5.3129408681708026e-09, 8.825139174275668e-08, 1.061411386214033e-06, 9.549392366430275e-06, 6.590935424336764e-05, 0.0003560231211723033, 0.0015296092359934977, 0.005296610537430003, 0.014944688542073379, 0.03467484312311627, 0.06666624705447823, 0.10689389687510875, 0.14371288266704302, 0.16273724048136567, 0.15579012203000417, 0.12646375600173734, 0.08725771527516912, 0.05126727715543612, 0.025681881063272096, 0.010977167967611922, 0.0040044135123401955, 0.0012464200542762359, 0.0003307806534700287, 7.475055604209767e-05, 1.435821183907866e-05, 2.338619002976229e-06, 3.2201812391679944e-07, 3.734647463239695e-08, 3.6317404043795866e-09, 2.945339644288986e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.58958205825567,1512.8538670661983,60214.8001857093,2431835.002476326,23.698023635350182,5.408085019167629,1674.791243520565
100,0.1668100537200058,pk,"[0.999318364429303, 0.9938848415428901, 0.9831760638571018, 0.9674509549770425, 0.9468499258464143, 0.9221896045727893, 0.8938848901305368, 0.8621171409472503, 0.8277654335212569, 0.7915695935485216, 0.7538465104109534, 0.7143768014906822, 0.6753181948075134, 0.6364223458202554, 0.5972009032542491, 0.5586904957754394, 0.5225373490469404, 0.4859675470610705, 0.4503800552111787, 0.41686121643171475, 0.38523408551302796, 0.35519144269192554, 0.3266215412843477, 0.2995161477129147, 0.27388630178668794, 0.2497351796819382, 0.2270539616734622, 0.20582068452423724, 0.18599217439590549, 0.1674743556508305, 0.15006696559930613, 0.13348987329398915, 0.11779446332378458, 0.10383259975468488, 0.09151287572825866, 0.07891747409640662, 0.06826683336974429, 0.05781046465555862, 0.0490440693318782, 0.04048651516596183, 0.03282777258942393, 0.026139852662738335, 0.02028151355895509, 0.01524673694994573, 0.010945103338915532, 0.0072377284500744436, 0.004409903384695279, 0.002224390962770683, 0.0008030967557129852, 8.956303414831956e-05]",,,,,,,
100,0.1668100537200058,numeric,"[0.0, 0.0, 0.0, 0.0, 0.0, 8.923455481988485e-10, 1.9468706216984125e-08, 2.941061159906837e-07, 3.2134003371686124e-06, 2.6236313341313305e-05, 0.00016417183384304185, 0.0008032777331851912, 0.00312355713081864, 0.009782024072193798, 0.024945639515417593, 0.05228169521263813, 0.09075140874656211, 0.13132010693043766, 0.15927837574892223, 0.16267277958945295, 0.14042673990870133, 0.10277867087321228, 0.06393541840886315, 0.033867232452369236, 0.015296602206637902, 0.0058957417934453185, 0.0019397301780592448, 0.0005446491525598659, 0.0001304242437079143, 2.660314932116711e-05, 4.613935135774474e-06, 6.78815319783828e-07, 8.446513656025586e-08, 8.856260697385097e-09, 7.789897018494605e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",37.37552380272845,1420.3067755927564,54838.16076666683,2149875.52199336,23.37699606443539,5.996122638083762,1630.1484128227455
100,0.1668100537200058,thermal,"[0.0, 0.0, 0.0, 0.0, 0.0, 9.379447983373774e-10, 2.027319636906553e-08, 3.0376597504870295e-07, 3.2955782269609528e-06, 2.6745698207013658e-05, 0.00016651584952437893, 0.0008113664450918455, 0.00314448593203341, 0.009821945456309608, 0.02499865628570195, 0.05232082950904958, 0.0907395126343548, 0.13124224893402814, 0.15916470686028186, 0.16258045678750196, 0.1403949958973118, 0.10280354867737437, 0.06398470712892891, 0.033911181430057044, 0.01532356509037962, 0.005908178606743302, 0.0019441624163944043, 0.0005458689255629201, 0.00013067555822386066, 2.6637840230664768e-05, 4.615462829997568e-06, 6.7811709764418e-07, 8.42278770940784e-08, 8.811614128387185e-09, 7.729492409603309e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",37.375523798279815,1420.3360052380804,54841.35190341989,2150111.553181735,23.40622604229952,5.909821146575268,1634.0894716791809
100,0.1701254279852589,pk,"[0.9993065017778493, 0.993772575118327, 0.9827796306223509, 0.9664772225455391, 0.945089378145704, 0.9189150320943891, 0.888329419718861, 0.8537862645863772, 0.8158198243206491, 0.7750450386300853, 0.7321534239010262, 0.6879022377431417, 0.6430949644356714, 0.5985523663482629, 0.555075045329901, 0.5134003404486355, 0.47415804043787857, 0.43783040415286745, 0.4047220660983215, 0.37494445681239347, 0.34841751770946955, 0.32488906844082255, 0.3039696502210807, 0.28517849900085096, 0.2679948871478778, 0.2519086309109361, 0.23646410711434898, 0.2212934795598494, 0.20613669263055182, 0.19084778108822714, 0.17538883092250782, 0.15981425410833525, 0.14424877931327587, 0.12886270370686587, 0.11384759163074007, 0.09939490039601243, 0.08567913953487144, 0.07284629057449221, 0.06100745417490159, 0.05023712501917705, 0.04057514824595624, 0.032031271110106285, 0.024591230498133082, 0.018223459101069806, 0.012885697837494539, 0.008531024089275833, 0.005113010467190205, 0.002589895687010319, 0.0009277675812999608, 0.00010282716407584305]",,,,,,,
100,0.1701254279852589,numeric,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.2867039823491933e-09, 4.675312457492224e-08, 6.580774524947787e-07, 6.669124280091581e-06, 5.034030242004778e-05, 0.0002906391428104224, 0.001311152548443192, 0.00470335655417854, 0.013612331427176244, 0.03217611753720715, 0.06276305419303535, 0.10192116497807965, 0.13882524623592585, 0.15961860155661367, 0.15575843304388948, 0.12957977370280027, 0.09224962741027956, 0.05636977634407511, 0.029635012523699558, 0.013427351631545363, 0.005249151465042038, 0.0017714658745276262, 0.0005160593477611173, 0.0001296918949902702, 2.8082399450686578e-05, 5.229418994677313e-06, 8.353564785364316e-07, 1.1409858132777646e-07, 1.3271791665778535e-08, 1.308255456625584e-09, 1.0864630207093805e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",36.87030589534558,1383.7967193681338,52827.00878352422,2049867.3195754087,24.377262551778813,8.406189094981528,1772.7548502990976
100,0.1701254279852589,analytic,"[0.0, 0.0, 3.3640882773772922e-09, 1.7782598158454414e-07, 4.632383290487669e-06, 6.887887878829714e-05, 0.0006386605720183952, 0.003915801756859868, 0.01654408361769332, 0.04963909165522843, 0.10818668508685388, 0.17424267475299457, 0.21012295508061918, 0.19163696898664548, 0.1331783563645655, 0.07090937133213047, 0.029033535576135246, 0.00916173479241043, 0.002230031238039634, 0.00041854975624765477, 6.048497688626546e-05, 6.713004752443689e-06, 5.701967242656217e-07, 3.689942690314942e-08, 1.8094224116783916e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.43976720230821,611.5264295853116,15643.93996080766,408652.9006357221,14.224208682291078,3.103686019425368,602.6354657837655
100,0.1701254279852589,thermal,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.6870730235005232e-09, 3.492034916614024e-08, 5.010663361703903e-07, 5.205799924408607e-06, 4.045847755479147e-05, 0.00024121867221467267, 0.0011255690349209894, 0.004177384958302939, 0.012495455990661302, 0.030455869660841742, 0.06104199364488998, 0.10137953141096018, 0.1404194441711681, 0.1630797767621467, 0.1595223073250359, 0.1319181221115928, 0.09250403711692652, 0.05513514431437091, 0.0279830467678575, 0.012109093818353399, 0.0044710053648239784, 0.0014089119970609738, 0.00037882570898563334, 8.684507313938912e-05, 1.6953117797337055e-05, 2.812973082382866e-06, 3.9578083627575743e-07, 4.70766630108884e-08, 4.716339233812124e-09, 3.9618706138471465e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",36.87030589285011,1382.6955679953307,52702.91540121841,2040390.7815964755,23.276111362993102,6.112160643242532,1616.1016260217875
100,0.1947483039908756,pk,"[0.9992613099679657, 0.9933906704914844, 0.9818354660833645, 0.9647054715085869, 0.9428035297022336, 0.9159653407170687, 0.8856772426955849, 0.8521727778629736, 0.8159075861474756, 0.7775147578868982, 0.7373519141455878, 0.6967975621612419, 0.6573167718988283, 0.6156538438725443, 0.577409996057613, 0.5373481530737605, 0.5000758363781015, 0.46508461308586985, 0.43039327992110665, 0.39675700246649104, 0.36496953560434264, 0.3351464657300765, 0.3071575784527487, 0.2808757687171415, 0.25621245918902946, 0.23309753822146909, 0.21146600458662337, 0.19126244135797194, 0.1724591491586575, 0.15506962132265978, 0.1390975028615965, 0.12431955045791598, 0.11008768955893154, 0.09622292832667163, 0.08431738642574474, 0.07363149728468986, 0.06272888424262317, 0.05389385589525344, 0.04516896767313045, 0.0371804290282505, 0.03035190012439284, 0.024233461239522535, 0.018754141056512835, 0.013989199216159992, 0.010055656818838328, 0.006735168891843484, 0.004036821902043786, 0.0020599066347365726, 0.0007469069879988715, 8.290415790797857e-05]",,,,,,,
100,0.1947483039908756,numeric,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.78010236331867e-09, 5.584103526944946e-08, 7.762930949468147e-07, 7.802456404779063e-06, 5.858285800372293e-05, 0.0003370055754338674, 0.0015154972619712962, 0.005414764780380451, 0.0155774989924643, 0.0364844956495544, 0.07021357265639891, 0.11189285590682929, 0.14862245237168586, 0.16544275936896038, 0.15505449237593671, 0.12281355480365869, 0.08246760601475493, 0.04706215198127329, 0.022868394625290105, 0.00947464604834789, 0.0033497777847393607, 0.0010109679301612475, 0.0002604066728076966, 5.720910849632663e-05, 1.0706688289608465e-05, 1.7039751203772321e-06, 2.300791989674096e-07, 2.627909095350314e-08, 2.5297129161249088e-09, 2.0432799949812793e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",36.377668892746506,1346.429127447038,50666.58776187754,1937106.5855509047,23.094333376741133,6.398750304011628,1591.3124544788152
100,0.1947483039908756,thermal,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.9685574665893776e-09, 5.889177197891865e-08, 8.099080863045771e-07, 8.064778551867408e-06, 6.007295217870916e-05, 0.00034327709488826214, 0.0015352195962434478, 0.005460939081109535, 0.015655949337483217, 0.03657318375635084, 0.07025624544183451, 0.11183325664885957, 0.14846100866515716, 0.16525314381676331, 0.1549299959505482, 0.12279565841672015, 0.08252845282794508, 0.04714503874502186, 0.022933320708784663, 0.009511479034623191, 0.0033659376485854643, 0.001016597898932752, 0.00026198067096133606, 5.756247453946739e-05, 1.0769816772589224e-05, 1.7127294926024333e-06, 2.309630076815967e-07, 2.633042081554078e-08, 2.5282593932085592e-09, 2.0355479975991265e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",36.37766889094042,1346.4791149449302,50671.94989299176,1937496.6025365177,23.14432100603585,6.305588432165678,1597.9836383620277
100,0.2154434690031883,pk,"[0.9992731203873422, 0.9934986824142497, 0.9821616358013242, 0.9656635706294626, 0.9445539173473396, 0.9194726194492521, 0.8910839940733687, 0.8600101935073878, 0.8267737524146413, 0.7917585420283882, 0.7551966499721384, 0.7171851375266682, 0.6777316088218217, 0.636821864952495, 0.5944978027618566, 0.5509304615392934, 0.5064727743308851, 0.4616795823747861, 0.4172884288528927, 0.3741623596332131, 0.3332036899188187, 0.2952536396680963, 0.2609955157000587, 0.23087814449187996, 0.20507189513011959, 0.18346303478684114, 0.16568493247889304, 0.15117837077429336, 0.139269136985599, 0.12924969845246484, 0.12045299158925706, 0.11230950320631396, 0.10438294077885686, 0.09638390871339012, 0.08816436834981184, 0.07969782308857125, 0.07105103849624393, 0.0623528552173735, 0.05376461815918498, 0.045455316275139775, 0.0375830493593465, 0.03028316177767206, 0.02366244515392833, 0.017798248003181527, 0.012741101187845978, 0.008519492991050434, 0.005145612632638489, 0.002621140081295586, 0.0009424266163980619, 0.00010464217968366778]",,,,,,,
