steps,noise_param,num_circuits,mean_exact,var_exact,mean_independent_modes,var_independent_modes,density_matrices
10,0.1,50,0.1077066859964342,0.17569797454420277,0.10770668599643438,0.1922119115761997,"[[array([[ 0.30860226-2.77555756e-17j, -0.45368856-8.67962805e-02j],
       [-0.45368856+8.67962805e-02j,  0.69139774+1.11022302e-16j]])], [array([[ 0.86901149-1.94289029e-16j, -0.32830592+7.77543853e-02j],
       [-0.32830592-7.77543853e-02j,  0.13098851+8.32667268e-17j]])], [array([[ 0.59365313-1.04083409e-16j, -0.34183291-3.52674575e-01j],
       [-0.34183291+3.52674575e-01j,  0.40634687-1.66533454e-16j]])], [array([[ 0.48844371-1.11022302e-16j, -0.49791301+4.41485129e-02j],
       [-0.49791301-4.41485129e-02j,  0.51155629+0.00000000e+00j]])], [array([[ 0.27608877+4.16333634e-17j, -0.35124485+2.76569734e-01j],
       [-0.35124485-2.76569734e-01j,  0.72391123-9.71445147e-17j]])], [array([[ 0.37529428-2.84494650e-16j, -0.46282008+1.42288642e-01j],
       [-0.46282008-1.42288642e-01j,  0.62470572+1.11022302e-16j]])], [array([[ 0.49490769+8.32667268e-17j, -0.3957635 +3.05524666e-01j],
       [-0.3957635 -3.05524666e-01j,  0.50509231-8.32667268e-17j]])], [array([[ 0.2325752 +0.00000000e+00j, -0.34508101-2.43727446e-01j],
       [-0.34508101+2.43727446e-01j,  0.7674248 -1.11022302e-16j]])], [array([[ 0.69418101-1.52655666e-16j, -0.39193953+2.42233649e-01j],
       [-0.39193953-2.42233649e-01j,  0.30581899-5.55111512e-17j]])], [array([[ 0.14175416-5.37764278e-17j, -0.33778108-8.69704813e-02j],
       [-0.33778108+8.69704813e-02j,  0.85824584-1.11022302e-16j]])], [array([[ 0.47101557-2.77555756e-17j, -0.39311285-3.07607204e-01j],
       [-0.39311285+3.07607204e-01j,  0.52898443-8.32667268e-17j]])], [array([[ 0.16425802-2.77555756e-17j, -0.36559877-6.01237220e-02j],
       [-0.36559877+6.01237220e-02j,  0.83574198+1.11022302e-16j]])], [array([[ 0.57673544-2.77555756e-16j, -0.43765773+2.29275789e-01j],
       [-0.43765773-2.29275789e-01j,  0.42326456+8.32667268e-17j]])], [array([[ 0.23167856-5.55111512e-17j, -0.34235607-2.46568293e-01j],
       [-0.34235607+2.46568293e-01j,  0.76832144-5.55111512e-17j]])], [array([[ 0.39773227-2.77555756e-17j, -0.2633206 -4.12557358e-01j],
       [-0.2633206 +4.12557358e-01j,  0.60226773+1.11022302e-16j]])], [array([[ 0.4435273 -8.32667268e-17j, -0.36398543+3.38120456e-01j],
       [-0.36398543-3.38120456e-01j,  0.5564727 +1.38777878e-16j]])], [array([[ 0.3274797 -2.08166817e-16j, -0.46352653-7.33477923e-02j],
       [-0.46352653+7.33477923e-02j,  0.6725203 +0.00000000e+00j]])], [array([[ 0.57223047+1.52655666e-16j, -0.44565299+2.14886426e-01j],
       [-0.44565299-2.14886426e-01j,  0.42776953+8.32667268e-17j]])], [array([[ 0.11820652-7.97972799e-17j, -0.11635023+3.01158365e-01j],
       [-0.11635023-3.01158365e-01j,  0.88179348-2.77555756e-17j]])], [array([[ 0.40474017-2.08166817e-16j, -0.41087345-2.68530393e-01j],
       [-0.41087345+2.68530393e-01j,  0.59525983+1.11022302e-16j]])], [array([[ 0.11548997+8.32667268e-17j, -0.31825843-2.93871981e-02j],
       [-0.31825843+2.93871981e-02j,  0.88451003-5.55111512e-17j]])], [array([[ 0.39990822-5.55111512e-17j, -0.46270004-1.60904648e-01j],
       [-0.46270004+1.60904648e-01j,  0.60009178+5.55111512e-17j]])], [array([[ 0.45238848+5.55111512e-17j, -0.23879834-4.36701838e-01j],
       [-0.23879834+4.36701838e-01j,  0.54761152+5.55111512e-17j]])], [array([[ 0.35246105-2.49800181e-16j, -0.45496953+1.45722294e-01j],
       [-0.45496953-1.45722294e-01j,  0.64753895+2.49800181e-16j]])], [array([[ 0.22724571+9.02056208e-17j, -0.41528124-5.60944927e-02j],
       [-0.41528124+5.60944927e-02j,  0.77275429-2.77555756e-17j]])], [array([[ 0.46099774+9.71445147e-17j, -0.49357127-6.97583452e-02j],
       [-0.49357127+6.97583452e-02j,  0.53900226+4.16333634e-17j]])], [array([[ 0.24700911-2.77555756e-17j, -0.39365105+1.76165998e-01j],
       [-0.39365105-1.76165998e-01j,  0.75299089-5.55111512e-17j]])], [array([[ 0.83593386+1.66533454e-16j, -0.36642793-5.36564344e-02j],
       [-0.36642793+5.36564344e-02j,  0.16406614+2.08166817e-17j]])], [array([[ 0.12334122+8.67361738e-17j, -0.32078104-7.23027535e-02j],
       [-0.32078104+7.23027535e-02j,  0.87665878+2.77555756e-17j]])], [array([[ 0.0841136 -8.32667268e-17j, -0.09174451-2.61956962e-01j],
       [-0.09174451+2.61956962e-01j,  0.9158864 +0.00000000e+00j]])], [array([[ 0.24272014+5.55111512e-17j, -0.38393778-1.90784840e-01j],
       [-0.38393778+1.90784840e-01j,  0.75727986-5.55111512e-17j]])], [array([[ 0.57016011-1.38777878e-16j, -0.49291   -4.60140710e-02j],
       [-0.49291   +4.60140710e-02j,  0.42983989+8.32667268e-17j]])], [array([[ 0.47676439+5.55111512e-17j, -0.45010822-2.16477943e-01j],
       [-0.45010822+2.16477943e-01j,  0.52323561+5.55111512e-17j]])], [array([[ 0.51683425+1.66533454e-16j, -0.47265554-1.62213896e-01j],
       [-0.47265554+1.62213896e-01j,  0.48316575-1.38777878e-16j]])], [array([[ 0.16659049-8.32667268e-17j, -0.35286004+1.19699190e-01j],
       [-0.35286004-1.19699190e-01j,  0.83340951-1.94289029e-16j]])], [array([[ 0.41942278+1.94289029e-16j, -0.31780585-3.77500666e-01j],
       [-0.31780585+3.77500666e-01j,  0.58057722-1.52655666e-16j]])], [array([[ 0.34111788-2.77555756e-17j, -0.42072832+2.18504357e-01j],
       [-0.42072832-2.18504357e-01j,  0.65888212+8.32667268e-17j]])], [array([[ 0.26638684+5.55111512e-17j, -0.44050814-3.71142746e-02j],
       [-0.44050814+3.71142746e-02j,  0.73361316+1.68268177e-16j]])], [array([[ 0.49750566+0.00000000e+00j, -0.44778002-2.22456366e-01j],
       [-0.44778002+2.22456366e-01j,  0.50249434+6.93889390e-17j]])], [array([[ 0.32772656-5.55111512e-17j, -0.45073798+1.30985257e-01j],
       [-0.45073798-1.30985257e-01j,  0.67227344+8.32667268e-17j]])], [array([[ 0.34490098+2.77555756e-17j, -0.45252069+1.45496813e-01j],
       [-0.45252069-1.45496813e-01j,  0.65509902-1.24900090e-16j]])], [array([[ 0.38607395+2.77555756e-17j, -0.44234592+2.03349307e-01j],
       [-0.44234592-2.03349307e-01j,  0.61392605-1.94289029e-16j]])], [array([[ 0.39658061+0.00000000e+00j, -0.48053014-9.16253801e-02j],
       [-0.48053014+9.16253801e-02j,  0.60341939-2.77555756e-17j]])], [array([[ 0.67566833-2.22044605e-16j, -0.46364406-6.46128956e-02j],
       [-0.46364406+6.46128956e-02j,  0.32433167+1.38777878e-17j]])], [array([[ 0.32436883+2.77555756e-17j, -0.43207547+1.80179018e-01j],
       [-0.43207547-1.80179018e-01j,  0.67563117-6.93889390e-17j]])], [array([[ 0.92606923-5.55111512e-17j, -0.17641261-1.93244934e-01j],
       [-0.17641261+1.93244934e-01j,  0.07393077+4.85722573e-17j]])], [array([[ 0.3605363 -5.55111512e-17j, -0.47543264-6.71839291e-02j],
       [-0.47543264+6.71839291e-02j,  0.6394637 -2.77555756e-17j]])], [array([[ 0.36720406+1.31838984e-16j, -0.45611374-1.55966320e-01j],
       [-0.45611374+1.55966320e-01j,  0.63279594+2.77555756e-17j]])], [array([[ 0.30063835+0.00000000e+00j, -0.45614346-4.67769128e-02j],
       [-0.45614346+4.67769128e-02j,  0.69936165-1.38777878e-17j]])], [array([[ 0.39810833+8.32667268e-17j, -0.48442665-7.03484900e-02j],
       [-0.48442665+7.03484900e-02j,  0.60189167+8.32667268e-17j]])]]"
8,0.143845,100,0.1329745641901378,0.1987080443166541,0.132974564190138,0.2305846589371617,
8,0.143845,1000,0.1393759380430166,0.2091915542011242,0.1393759380430164,0.2399005718752913,
10,0.215443,50,0.29184710482122816,0.2853281323412354,0.29184710482122816,0.41334474445739045,"[[array([[ 0.53348665+0.00000000e+00j, -0.03779665+4.97443522e-01j],
       [-0.03779665-4.97443522e-01j,  0.46651335-8.32667268e-17j]])], [array([[ 0.27340427-2.77555756e-17j, -0.44057593-6.74331189e-02j],
       [-0.44057593+6.74331189e-02j,  0.72659573+2.77555756e-17j]])], [array([[ 0.28292556+1.38777878e-17j, -0.41862424-1.66230059e-01j],
       [-0.41862424+1.66230059e-01j,  0.71707444-5.55111512e-17j]])], [array([[ 0.45367269-8.32667268e-17j, -0.40188837+2.93835875e-01j],
       [-0.40188837-2.93835875e-01j,  0.54632731+1.11022302e-16j]])], [array([[ 0.18334343+5.55111512e-17j, -0.36748371-1.21178937e-01j],
       [-0.36748371+1.21178937e-01j,  0.81665657-5.57279917e-17j]])], [array([[ 0.95430905+0.00000000e+00j, -0.20494483-4.00113481e-02j],
       [-0.20494483+4.00113481e-02j,  0.04569095-8.50014503e-17j]])], [array([[ 0.64105814+8.32667268e-17j, -0.39858687-2.66891567e-01j],
       [-0.39858687+2.66891567e-01j,  0.35894186+2.77555756e-17j]])], [array([[ 0.11382163-2.42861287e-17j, -0.22313086+2.26006383e-01j],
       [-0.22313086-2.26006383e-01j,  0.88617837+2.77555756e-17j]])], [array([[0.49151679+1.07552856e-16j, 0.48365224+1.26524866e-01j],
       [0.48365224-1.26524866e-01j, 0.50848321+5.89805982e-17j]])], [array([[0.8439954+4.16333634e-17j, 0.0235065+3.62097517e-01j],
       [0.0235065-3.62097517e-01j, 0.1560046-6.24500451e-17j]])], [array([[ 0.54648343-2.49800181e-16j, -0.47433277-1.51154591e-01j],
       [-0.47433277+1.51154591e-01j,  0.45351657+2.08166817e-16j]])], [array([[ 0.35808467-2.77555756e-17j, -0.41802742-2.34761828e-01j],
       [-0.41802742+2.34761828e-01j,  0.64191533-1.09287579e-16j]])], [array([[ 0.57809352-6.93889390e-17j, -0.36687596+3.30610697e-01j],
       [-0.36687596-3.30610697e-01j,  0.42190648-1.38777878e-17j]])], [array([[ 0.87055076+7.63278329e-17j, -0.30879384-1.31675749e-01j],
       [-0.30879384+1.31675749e-01j,  0.12944924+2.68882139e-17j]])], [array([[0.37920682-6.93889390e-17j, 0.10567185+4.73542469e-01j],
       [0.10567185-4.73542469e-01j, 0.62079318-8.32667268e-17j]])], [array([[ 0.84867046+4.16333634e-17j, -0.29961225-1.96625042e-01j],
       [-0.29961225+1.96625042e-01j,  0.15132954+2.77555756e-17j]])], [array([[ 0.11227198-4.16333634e-17j, -0.09115573-3.02254226e-01j],
       [-0.09115573+3.02254226e-01j,  0.88772802-1.11022302e-16j]])], [array([[0.78747323+8.32667268e-17j, 0.19748202-3.58273630e-01j],
       [0.19748202+3.58273630e-01j, 0.21252677+3.98986399e-17j]])], [array([[ 0.09239098-1.68268177e-16j, -0.20913428-2.00294134e-01j],
       [-0.20913428+2.00294134e-01j,  0.90760902+1.38777878e-16j]])], [array([[ 0.68665994-6.93889390e-18j, -0.45292243-1.00096663e-01j],
       [-0.45292243+1.00096663e-01j,  0.31334006-2.42861287e-17j]])], [array([[ 0.45508651+1.66533454e-16j, -0.40137543+2.94755059e-01j],
       [-0.40137543-2.94755059e-01j,  0.54491349+1.38777878e-17j]])], [array([[ 0.27051805-7.63278329e-17j, -0.24748573+3.68902220e-01j],
       [-0.24748573-3.68902220e-01j,  0.72948195-2.77555756e-17j]])], [array([[ 0.55886066+5.55111512e-17j, -0.47254304+1.52441780e-01j],
       [-0.47254304-1.52441780e-01j,  0.44113934-8.32667268e-17j]])], [array([[ 0.21823313-4.85722573e-17j, -0.41197945+2.96709024e-02j],
       [-0.41197945-2.96709024e-02j,  0.78176687+2.77555756e-17j]])], [array([[ 0.39137643+1.94289029e-16j, -0.45525072-1.75919584e-01j],
       [-0.45525072+1.75919584e-01j,  0.60862357+0.00000000e+00j]])], [array([[ 0.77525043-1.11022302e-16j, -0.10884316-4.02976884e-01j],
       [-0.10884316+4.02976884e-01j,  0.22474957+5.55111512e-17j]])], [array([[ 0.06963187-9.02056208e-17j, -0.16076608+1.97325985e-01j],
       [-0.16076608-1.97325985e-01j,  0.93036813+0.00000000e+00j]])], [array([[ 0.88613099-2.77555756e-17j, -0.29659393-1.13731690e-01j],
       [-0.29659393+1.13731690e-01j,  0.11386901-2.77555756e-17j]])], [array([[ 0.77708508+8.32667268e-17j, -0.41417842-4.09889092e-02j],
       [-0.41417842+4.09889092e-02j,  0.22291492-2.77555756e-17j]])], [array([[0.4837191 +0.00000000e+00j, 0.38639461-3.16913453e-01j],
       [0.38639461+3.16913453e-01j, 0.5162809 -2.77555756e-17j]])], [array([[ 0.48223659+0.j        , -0.34617594-0.36034244j],
       [-0.34617594+0.36034244j,  0.51776341+0.j        ]])], [array([[ 0.48728316+1.11022302e-16j, -0.07146698-4.94702691e-01j],
       [-0.07146698+4.94702691e-01j,  0.51271684+0.00000000e+00j]])], [array([[0.80066738-5.55111512e-17j, 0.13113996-3.77361147e-01j],
       [0.13113996+3.77361147e-01j, 0.19933262+0.00000000e+00j]])], [array([[0.304234  -2.77555756e-17j, 0.03240708-4.58939487e-01j],
       [0.03240708+4.58939487e-01j, 0.695766  +2.77555756e-17j]])], [array([[ 0.09884092-1.38777878e-16j, -0.23479172-1.84239628e-01j],
       [-0.23479172+1.84239628e-01j,  0.90115908-1.11022302e-16j]])], [array([[ 0.47993577+2.77555756e-17j, -0.48267825+1.28915203e-01j],
       [-0.48267825-1.28915203e-01j,  0.52006423+5.55111512e-17j]])], [array([[ 0.97566199+1.66533454e-16j, -0.10573859-1.12093791e-01j],
       [-0.10573859+1.12093791e-01j,  0.02433801-1.10154941e-16j]])], [array([[ 0.95898807-5.55111512e-17j, -0.19782451+1.39790341e-02j],
       [-0.19782451-1.39790341e-02j,  0.04101193+1.34441069e-17j]])], [array([[ 0.53619512-1.11022302e-16j, -0.44719678-2.20691984e-01j],
       [-0.44719678+2.20691984e-01j,  0.46380488+2.22044605e-16j]])], [array([[ 0.05739687+2.75387352e-17j, -0.23009767+3.40225675e-02j],
       [-0.23009767-3.40225675e-02j,  0.94260313+5.55111512e-17j]])], [array([[ 0.19038031-1.70002901e-16j, -0.30730025-2.44340350e-01j],
       [-0.30730025+2.44340350e-01j,  0.80961969+5.55111512e-17j]])], [array([[ 0.62753926-8.67361738e-17j, -0.48116266+4.70768943e-02j],
       [-0.48116266-4.70768943e-02j,  0.37246074-2.77555756e-17j]])], [array([[0.23808647+1.66533454e-16j, 0.25812416-3.38781964e-01j],
       [0.25812416+3.38781964e-01j, 0.76191353+1.17961196e-16j]])], [array([[ 0.4564937 -5.55111512e-17j, -0.32502554+3.77446156e-01j],
       [-0.32502554-3.77446156e-01j,  0.5435063 -8.32667268e-17j]])], [array([[0.56455631+1.11022302e-16j, 0.48211012-1.15768380e-01j],
       [0.48211012+1.15768380e-01j, 0.43544369+0.00000000e+00j]])], [array([[ 0.68119981-8.32667268e-17j, -0.36123163+2.94411852e-01j],
       [-0.36123163-2.94411852e-01j,  0.31880019+0.00000000e+00j]])], [array([[ 0.18591276-1.04083409e-16j, -0.30821228-2.37390817e-01j],
       [-0.30821228+2.37390817e-01j,  0.81408724-8.32667268e-17j]])], [array([[ 0.90596516-4.16333634e-17j, -0.05282612-2.87056948e-01j],
       [-0.05282612+2.87056948e-01j,  0.09403484-9.02056208e-17j]])], [array([[ 0.36359106-8.32667268e-17j, -0.47424866+8.05034699e-02j],
       [-0.47424866-8.05034699e-02j,  0.63640894-1.66533454e-16j]])], [array([[5.42524828e-02+2.77555756e-17j, 7.46379193e-04-2.26514004e-01j],
       [7.46379193e-04+2.26514004e-01j, 9.45747517e-01-5.55111512e-17j]])]]"
8,0.219839,100,0.2911894775524836,0.3057094451124933,0.2911894775524836,0.4127963314303905,
8,0.219839,1000,0.2562413787444081,0.296608800565293,0.2562413787444083,0.3811634691271459,
8,0.335982,100,0.4313314263251718,0.3264914521040088,0.4313314263251718,0.4905692539789293,
8,0.335982,1000,0.4107022958315511,0.3269262161547711,0.4107022958315509,0.4840518400604883,
10,0.464159,50,0.516526973808144,0.3276760868278666,0.5165269738081442,0.49945371827348983,"[[array([[0.0488827 +0.00000000e+00j, 0.13344849+1.69365525e-01j],
       [0.13344849-1.69365525e-01j, 0.9511173 -1.52655666e-16j]])], [array([[0.65158259-9.71445147e-17j, 0.25159227-4.04628285e-01j],
       [0.25159227+4.04628285e-01j, 0.34841741+2.77555756e-17j]])], [array([[0.1496789 -4.16333634e-17j, 0.28961296-2.08325364e-01j],
       [0.28961296+2.08325364e-01j, 0.8503211 +0.00000000e+00j]])], [array([[ 0.98375182-5.55111512e-17j, -0.12639483+2.92021101e-03j],
       [-0.12639483-2.92021101e-03j,  0.01624818-8.32667268e-17j]])], [array([[0.35922102+0.00000000e+00j, 0.44782734-1.72139338e-01j],
       [0.44782734+1.72139338e-01j, 0.64077898-1.11022302e-16j]])], [array([[ 0.50085543-8.32667268e-17j, -0.37406596-3.31773902e-01j],
       [-0.37406596+3.31773902e-01j,  0.49914457-2.22044605e-16j]])], [array([[0.46390833-2.77555756e-17j, 0.40071618-2.96856752e-01j],
       [0.40071618+2.96856752e-01j, 0.53609167-2.77555756e-17j]])], [array([[0.35729779+1.38777878e-16j, 0.16954393-4.48208582e-01j],
       [0.16954393+4.48208582e-01j, 0.64270221+9.71445147e-17j]])], [array([[ 0.24639932+1.73472348e-16j, -0.40737988+1.40457555e-01j],
       [-0.40737988-1.40457555e-01j,  0.75360068+2.77555756e-17j]])], [array([[ 0.02673372-6.93889390e-17j, -0.15422171+4.72724976e-02j],
       [-0.15422171-4.72724976e-02j,  0.97326628+0.00000000e+00j]])], [array([[ 0.03584295-1.54390389e-16j, -0.17498593-6.27547424e-02j],
       [-0.17498593+6.27547424e-02j,  0.96415705+1.11022302e-16j]])], [array([[ 0.12297856+6.93889390e-17j, -0.31856696+7.98118193e-02j],
       [-0.31856696-7.98118193e-02j,  0.87702144+0.00000000e+00j]])], [array([[ 0.29939466-8.32667268e-17j, -0.32223194-3.25459786e-01j],
       [-0.32223194+3.25459786e-01j,  0.70060534-8.32667268e-17j]])], [array([[ 0.85339552+0.00000000e+00j, -0.17187022-3.09147595e-01j],
       [-0.17187022+3.09147595e-01j,  0.14660448+2.77555756e-17j]])], [array([[0.61868013+5.55111512e-17j, 0.43208041-2.21859292e-01j],
       [0.43208041+2.21859292e-01j, 0.38131987-8.32667268e-17j]])], [array([[0.29310432-8.32667268e-17j, 0.06205378-4.50936256e-01j],
       [0.06205378+4.50936256e-01j, 0.70689568+0.00000000e+00j]])], [array([[ 0.6774836 +0.00000000e+00j, -0.46720988+1.46458095e-02j],
       [-0.46720988-1.46458095e-02j,  0.3225164 +2.77555756e-17j]])], [array([[0.1570843 -6.93889390e-17j, 0.01328097+3.63637788e-01j],
       [0.01328097-3.63637788e-01j, 0.8429157 +5.55111512e-17j]])], [array([[0.75677319-8.32667268e-17j, 0.13043817+4.08721684e-01j],
       [0.13043817-4.08721684e-01j, 0.24322681+2.08166817e-17j]])], [array([[ 0.36566126-1.17961196e-16j, -0.48032538-3.52226654e-02j],
       [-0.48032538+3.52226654e-02j,  0.63433874-2.77555756e-17j]])], [array([[ 0.69400875+1.66533454e-16j, -0.45115842+9.38972021e-02j],
       [-0.45115842-9.38972021e-02j,  0.30599125+2.77555756e-17j]])], [array([[ 0.63845084+5.55111512e-17j, -0.17643843+4.46879005e-01j],
       [-0.17643843-4.46879005e-01j,  0.36154916-2.77555756e-17j]])], [array([[0.02739397-1.26634814e-16j, 0.12321122+1.07063226e-01j],
       [0.12321122-1.07063226e-01j, 0.97260603+0.00000000e+00j]])], [array([[0.85041834-1.24900090e-16j, 0.35292373+5.14959185e-02j],
       [0.35292373-5.14959185e-02j, 0.14958166+2.77555756e-17j]])], [array([[0.80198706-5.55111512e-17j, 0.09630768+3.86689344e-01j],
       [0.09630768-3.86689344e-01j, 0.19801294+6.93889390e-18j]])], [array([[0.7294996 +5.55111512e-17j, 0.06426614+4.39544986e-01j],
       [0.06426614-4.39544986e-01j, 0.2705004 -1.38777878e-17j]])], [array([[0.67984488-1.66533454e-16j, 0.06551778+4.61912587e-01j],
       [0.06551778-4.61912587e-01j, 0.32015512+1.94289029e-16j]])], [array([[ 0.36336562-1.24900090e-16j, -0.05109735-4.78246909e-01j],
       [-0.05109735+4.78246909e-01j,  0.63663438+5.55111512e-17j]])], [array([[ 0.48270077-5.55111512e-17j, -0.00467594+4.99678769e-01j],
       [-0.00467594-4.99678769e-01j,  0.51729923-2.77555756e-17j]])], [array([[ 0.99440156-5.55111512e-17j, -0.04275686+6.11469511e-02j],
       [-0.04275686-6.11469511e-02j,  0.00559844-7.63278329e-17j]])], [array([[0.60146548+0.00000000e+00j, 0.04275536+4.87726087e-01j],
       [0.04275536-4.87726087e-01j, 0.39853452+8.32667268e-17j]])], [array([[ 0.24054197-2.77555756e-17j, -0.04425069+4.25115758e-01j],
       [-0.04425069-4.25115758e-01j,  0.75945803+5.55111512e-17j]])], [array([[0.4356563 +0.j        , 0.46181488-0.18051844j],
       [0.46181488+0.18051844j, 0.5643437 +0.j        ]])], [array([[0.02383739-5.50774704e-17j, 0.10866932-1.07052081e-01j],
       [0.10866932+1.07052081e-01j, 0.97616261+2.77555756e-17j]])], [array([[0.32035194+5.55111512e-17j, 0.17077774+4.34236734e-01j],
       [0.17077774-4.34236734e-01j, 0.67964806+0.00000000e+00j]])], [array([[ 0.62465642+1.38777878e-17j, -0.40390758-2.67057008e-01j],
       [-0.40390758+2.67057008e-01j,  0.37534358-1.04083409e-16j]])], [array([[0.46677879-7.63278329e-17j, 0.45117729-2.12921132e-01j],
       [0.45117729+2.12921132e-01j, 0.53322121+8.32667268e-17j]])], [array([[0.22451473-1.17961196e-16j, 0.37095539+1.91049629e-01j],
       [0.37095539-1.91049629e-01j, 0.77548527+5.55111512e-17j]])], [array([[0.08799478-6.93889390e-18j, 0.11058665+2.60810827e-01j],
       [0.11058665-2.60810827e-01j, 0.91200522+0.00000000e+00j]])], [array([[ 0.32876712+1.26634814e-16j, -0.02513355+4.69092320e-01j],
       [-0.02513355-4.69092320e-01j,  0.67123288-4.51028104e-17j]])], [array([[0.45985386+5.55111512e-17j, 0.11314573+4.85372363e-01j],
       [0.11314573-4.85372363e-01j, 0.54014614-5.55111512e-17j]])], [array([[0.49384399+5.55111512e-17j, 0.45819423-2.00050375e-01j],
       [0.45819423+2.00050375e-01j, 0.50615601-1.66533454e-16j]])], [array([[ 0.25445726+8.32667268e-17j, -0.38762725+1.98630010e-01j],
       [-0.38762725-1.98630010e-01j,  0.74554274+1.38777878e-16j]])], [array([[ 0.43833648-8.32667268e-17j, -0.39122437+3.05190280e-01j],
       [-0.39122437-3.05190280e-01j,  0.56166352+0.00000000e+00j]])], [array([[ 0.31525994-2.77555756e-17j, -0.44944616+1.17767836e-01j],
       [-0.44944616-1.17767836e-01j,  0.68474006-1.38777878e-16j]])], [array([[ 0.26772211-2.77555756e-17j, -0.27754359-3.44987738e-01j],
       [-0.27754359+3.44987738e-01j,  0.73227789-5.55111512e-17j]])], [array([[0.49519459+8.32667268e-17j, 0.48686275-1.13761008e-01j],
       [0.48686275+1.13761008e-01j, 0.50480541+2.77555756e-17j]])], [array([[0.82301188+5.55111512e-17j, 0.31560089+2.14614548e-01j],
       [0.31560089-2.14614548e-01j, 0.17698812-1.52655666e-16j]])], [array([[ 0.26590877+5.55111512e-17j, -0.00900136+4.41724204e-01j],
       [-0.00900136-4.41724204e-01j,  0.73409123-1.11022302e-16j]])], [array([[0.4903698 +0.00000000e+00j, 0.41450164-2.79455986e-01j],
       [0.41450164+2.79455986e-01j, 0.5096302 -1.38777878e-16j]])]]"
8,0.513483,100,0.5429501936536395,0.3230364189025006,0.5429501936536392,0.4963105617302298,
8,0.513483,1000,0.4899536012403963,0.3292886087438297,0.4899536012403963,0.499798139743926,
8,0.78476,100,0.5032711064904545,0.3321343160863311,0.5032711064904544,0.4999785997246562,
8,0.78476,1000,0.4978434558231665,0.3341750209562674,0.4978434558231664,0.4999906986344267,
